"id","site","job_url","job_url_direct","title","company","location","date_posted","job_type","salary_source","interval","min_amount","max_amount","currency","is_remote","job_level","job_function","listing_type","emails","description","company_industry","company_url","company_logo","company_url_direct","company_addresses","company_num_employees","company_revenue","company_description","skills","experience_range","company_rating","company_reviews_count","vacancy_count","work_from_home_type"
"li-4362744191","linkedin","https://www.linkedin.com/jobs/view/4362744191","","Webentwickler Angular | Typescript, Automatisierung, SmartHome, IoT | bis 60% Home-Office (mwd)","Vesterling AG","Nuremberg, Bavaria, Germany","2026-01-15","","","","","","",False,"","","","","","","https://de.linkedin.com/company/vesterling","","","","","","","","","","","",""
"li-4205452524","linkedin","https://www.linkedin.com/jobs/view/4205452524","","Webentwickler / Softwareentwickler für den Bereich CPMS (m/w/d)","WITRON Group","Parkstein, Bavaria, Germany","2026-01-12","","","","","","",False,"","","","","","","https://de.linkedin.com/company/witron","","","","","","","","","","","",""
"li-4352580420","linkedin","https://www.linkedin.com/jobs/view/4352580420","","Senior Frontend Developer (m/w/d)","QualityMinds GmbH","Nuremberg, Bavaria, Germany","2026-01-11","","","","","","",False,"","","","","","","https://de.linkedin.com/company/qualityminds-gmbh","","","","","","","","","","","",""
"li-4352192978","linkedin","https://www.linkedin.com/jobs/view/4352192978","","Webentwickler (m/w/d)","fourplex GmbH","Nuremberg, Bavaria, Germany","2026-01-09","","","","","","",False,"","","","","","","https://de.linkedin.com/company/fourplex-gmbh","","","","","","","","","","","",""
"li-4344413547","linkedin","https://www.linkedin.com/jobs/view/4344413547","","Web-Frontend-Developer:innen","Instaffo","Nuremberg, Bavaria, Germany","2026-01-08","","","","","","",False,"","","","","","","https://de.linkedin.com/company/instaffo-gmbh","","","","","","","","","","","",""
"li-4339682074","linkedin","https://www.linkedin.com/jobs/view/4339682074","","Frontend Developer (m/w/d) – Angular / UX / Accessibility","Tantive GmbH","Nuremberg, Bavaria, Germany","2025-11-10","","","","","","",False,"","","","","","","https://de.linkedin.com/company/tantive-gmbh","","","","","","","","","","","",""
"li-4318975770","linkedin","https://www.linkedin.com/jobs/view/4318975770","","Web-/ShopWare-Entwickler (m/w/d)","Hermedia Verlag GmbH","Riedenburg, Bavaria, Germany","2025-10-29","","","","","","",False,"","","","","","","https://de.linkedin.com/company/hermedia-verlag-gmbh","","","","","","","","","","","",""
"li-4356564015","linkedin","https://www.linkedin.com/jobs/view/4356564015","","Web-Entwickler m/w/d","GMK GmbH & Co. KG","Bayreuth, Bavaria, Germany","","","","","","","",False,"","","","","","","https://de.linkedin.com/company/gmk-werbeagentur-bayreuth","","","","","","","","","","","",""
"li-4365257542","linkedin","https://www.linkedin.com/jobs/view/4365257542","","Java Fullstack Entwickler | PHP, C#, JavaScript | Inhouse (mwd)","Vesterling AG","Schwandorf in Bayern, Bavaria, Germany","2026-01-22","","","","","","",False,"","","","","","","https://de.linkedin.com/company/vesterling","","","","","","","","","","","",""
"li-4365294962","linkedin","https://www.linkedin.com/jobs/view/4365294962","","(Senior) Full Stack Developer (m/w/d)","DEPRAG SCHULZ GMBH u. CO. KG","Amberg, Bavaria, Germany","2026-01-22","","","","","","",False,"","","","","","","https://de.linkedin.com/company/deprag","","","","","","","","","","","",""
"li-4341582715","linkedin","https://www.linkedin.com/jobs/view/4341582715","","Senior Fullstack Developer (m/w/d)","virtual7 GmbH","","2026-01-15","","","","","","",False,"","","","","","","https://de.linkedin.com/company/virtual7-gmbh","","","","","","","","","","","",""
"li-4352765302","linkedin","https://www.linkedin.com/jobs/view/4352765302","","Fullstack Entwickler für webbasierte Softwareprodukte (m/w/d)","iba AG","Fürth, Bavaria, Germany","2026-01-13","","","","","","",False,"","","","","","","https://de.linkedin.com/company/iba-ag","","","","","","","","","","","",""
"li-4352461917","linkedin","https://www.linkedin.com/jobs/view/4352461917","","Fullstack-Entwickler (m/w/d) C#, .NET, Vue.js","Bissantz","Nuremberg, Bavaria, Germany","2026-01-10","","","","","","",False,"","","","","","","https://de.linkedin.com/company/bissantz-and-company-gmbh","","","","","","","","","","","",""
"li-4351243422","linkedin","https://www.linkedin.com/jobs/view/4351243422","","Full-Stack SAP Developer (m/w/d) (ABAP & Fiori)","HR-Com GmbH","Nuremberg, Bavaria, Germany","2026-01-05","","","","","","",False,"","","","","","","https://de.linkedin.com/company/hr-com-gmbh","","","","","","","","","","","",""
"li-4355355406","linkedin","https://www.linkedin.com/jobs/view/4355355406","","Entwickler Systemtechnik Kälte m/w/d","ait-deutschland GmbH","Kasendorf, Bavaria, Germany","2026-01-23","","","","","","",False,"","","","","","","https://de.linkedin.com/company/aitdeutschland","","","","","","","","","","","",""
"li-4355327682","linkedin","https://www.linkedin.com/jobs/view/4355327682","","Entwickler Elektrotechnik Cooling m/w/d","ait-deutschland GmbH","Kasendorf, Bavaria, Germany","2026-01-23","","","","","","",False,"","","","","","","https://de.linkedin.com/company/aitdeutschland","","","","","","","","","","","",""
"li-4355263337","linkedin","https://www.linkedin.com/jobs/view/4355263337","","Java Software Entwickler Digital Business (m/w/d)","softgate","Erlangen, Bavaria, Germany","2026-01-22","","","","","","",False,"","","","","","","https://de.linkedin.com/company/softgate","","","","","","","","","","","",""
"li-3961462813","linkedin","https://www.linkedin.com/jobs/view/3961462813","","Software Engineer Java Cloud Computing (all genders)","adesso SE","Nuremberg, Bavaria, Germany","2026-01-22","","","","","","",False,"","","","","","","https://de.linkedin.com/company/adesso-se","","","","","","","","","","","",""
"li-4364341043","linkedin","https://www.linkedin.com/jobs/view/4364341043","","FPGA-Entwickler (m/w/d)","Prime Engineering Germany","Regensburg, Bavaria, Germany","2026-01-19","","","","","","",False,"","","","","","","https://de.linkedin.com/company/prime-engineering-germany","","","","","","","","","","","",""
"li-4222865124","linkedin","https://www.linkedin.com/jobs/view/4222865124","","Java Software Developer Professional Services (all genders)","adesso insurance solutions GmbH","Nuremberg, Bavaria, Germany","2026-01-19","","","","","","",False,"","","","","","","https://de.linkedin.com/company/adesso-insurance-solutions-gmbh","","","","","","","","","","","",""
"li-4363864428","linkedin","https://www.linkedin.com/jobs/view/4363864428","","Fullstack Entwickler (m/w/d)","mgm technology partners","Bamberg, Bavaria, Germany","2026-01-17","","","","","","",False,"","","","","","","https://de.linkedin.com/company/mgm-technology-partners-gmbh","","","","","","","","","","","",""
"li-4329715199","linkedin","https://www.linkedin.com/jobs/view/4329715199","","RF Developer(6)","Ericsson","Regensburg, Bavaria, Germany","2026-01-15","","","","","","",False,"","","","","","","https://se.linkedin.com/company/ericsson","","","","","","","","","","","",""
"li-4361369899","linkedin","https://www.linkedin.com/jobs/view/4361369899","","Fullstack-Entwickler (m/w/d) Customer Experience","Akkodis","Nuremberg, Bavaria, Germany","2026-01-14","","","","","","",False,"","","","","","","https://www.linkedin.com/company/akkodis","","","","","","","","","","","",""
"li-4354810675","linkedin","https://www.linkedin.com/jobs/view/4354810675","","Software Engineer Java Cloud Computing (all genders)","adesso SE","Nuremberg, Bavaria, Germany","2026-01-12","","","","","","",False,"","","","","","","https://de.linkedin.com/company/adesso-se","","","","","","","","","","","",""
"li-4345472694","linkedin","https://www.linkedin.com/jobs/view/4345472694","","Fullstack Entwickler","Instaffo","Fürth, Bavaria, Germany","2026-01-10","","","","","","",False,"","","","","","","https://de.linkedin.com/company/instaffo-gmbh","","","","","","","","","","","",""
"li-4350225201","linkedin","https://www.linkedin.com/jobs/view/4350225201","","Anwendungsentwickler | Logistik- und Produktionsprozesse (m/w/d)","Kromberg & Schubert","Regensburg, Bavaria, Germany","2025-12-19","","","","","","",False,"","","","","","","https://de.linkedin.com/company/kromberg-schubert-2","","","","","","","","","","","",""
"li-4331712608","linkedin","https://www.linkedin.com/jobs/view/4331712608","","Senior Fullstack Entwickler (m/w/d)","Tantive GmbH","Nuremberg, Bavaria, Germany","2025-10-31","","","","","","",False,"","","","","","","https://de.linkedin.com/company/tantive-gmbh","","","","","","","","","","","",""
"li-4318442586","linkedin","https://www.linkedin.com/jobs/view/4318442586","","Senior Fullstack Entwickler (M/W/D) bei der PrehApp GmbH","PrehApp GmbH","Erlangen, Bavaria, Germany","2025-10-28","","","","","","",False,"","","","","","","https://de.linkedin.com/company/prehapp-gmbh","","","","","","","","","","","",""
"li-4356520535","linkedin","https://www.linkedin.com/jobs/view/4356520535","","Application Developer (f/m/d) Magnetic Resonance Imaging","Siemens Healthineers","Erlangen, Bavaria, Germany","","","","","","","",False,"","","","","","","https://de.linkedin.com/company/siemens-healthineers","","","","","","","","","","","",""
"li-4356234582","linkedin","https://www.linkedin.com/jobs/view/4356234582","","SAP SuccessFactors Time Tracking Consultant (m/w/d)","HR-Com GmbH","Nuremberg, Bavaria, Germany","2026-01-28","","","","","","",False,"","","","","","","https://de.linkedin.com/company/hr-com-gmbh","","","","","","","","","","","",""
"li-4365997849","linkedin","https://www.linkedin.com/jobs/view/4365997849","","SAP Integration Consultant - ABAP","WAGNER Informatik GmbH","","2026-01-27","","","","","","",False,"","","","","","","https://de.linkedin.com/company/wagner-informatik-gmbh","","","","","","","","","","","",""
"li-4193257729","linkedin","https://www.linkedin.com/jobs/view/4193257729","","Senior Consultant SAP Retail (all genders)","adesso business consulting AG","Nuremberg, Bavaria, Germany","2026-01-27","","","","","","",False,"","","","","","","https://de.linkedin.com/company/adesso-business-consulting-ag","","","","","","","","","","","",""
"li-4193259172","linkedin","https://www.linkedin.com/jobs/view/4193259172","","Senior Consultant SAP Food & Beverage (all genders)","adesso business consulting AG","Nuremberg, Bavaria, Germany","2026-01-27","","","","","","",False,"","","","","","","https://de.linkedin.com/company/adesso-business-consulting-ag","","","","","","","","","","","",""
"li-4321474674","linkedin","https://www.linkedin.com/jobs/view/4321474674","","SAP SuccessFactors Consultant (m/w/d) – Inhouse HR-IT / SAP SuccessFactors - Jobbird.com","Jobster","Nuremberg, Bavaria, Germany","2026-01-27","","","","","","",False,"","","","","","","https://nl.linkedin.com/company/jobster-com","","","","","","","","","","","",""
"li-4193255650","linkedin","https://www.linkedin.com/jobs/view/4193255650","","Senior Consultant SAP Banking (all genders)","adesso business consulting AG","Nuremberg, Bavaria, Germany","2026-01-27","","","","","","",False,"","","","","","","https://de.linkedin.com/company/adesso-business-consulting-ag","","","","","","","","","","","",""
"li-4193259124","linkedin","https://www.linkedin.com/jobs/view/4193259124","","Senior Consultant SAP Public (all genders)","adesso business consulting AG","Nuremberg, Bavaria, Germany","2026-01-27","","","","","","",False,"","","","","","","https://de.linkedin.com/company/adesso-business-consulting-ag","","","","","","","","","","","",""
"li-4321474530","linkedin","https://www.linkedin.com/jobs/view/4321474530","","SAP EWM Entwickler (m/w/d) – Inhouse SAP Logistik - Jobbird.com","Jobster","Nuremberg, Bavaria, Germany","2026-01-27","","","","","","",False,"","","","","","","https://nl.linkedin.com/company/jobster-com","","","","","","","","","","","",""
"li-4321425193","linkedin","https://www.linkedin.com/jobs/view/4321425193","","SAP EWM Entwickler (m/w/d) – Inhouse SAP Logistik - Jobbird.com","Jobster","Regensburg, Bavaria, Germany","2026-01-27","","","","","","",False,"","","","","","","https://nl.linkedin.com/company/jobster-com","","","","","","","","","","","",""
"li-4321315975","linkedin","https://www.linkedin.com/jobs/view/4321315975","","SAP EWM Process Owner (m/w/d) – Inhouse Logistik & Prozesse - Jobbird.com","Jobster","Weiden, Bavaria, Germany","2026-01-27","","","","","","",False,"","","","","","","https://nl.linkedin.com/company/jobster-com","","","","","","","","","","","",""
"li-4366196496","linkedin","https://www.linkedin.com/jobs/view/4366196496","","SAP AIF Senior Developer","PUMA Group","Herzogenaurach, Bavaria, Germany","2026-01-26","","","","","","",False,"","","","","","","https://de.linkedin.com/company/puma","","","","","","","","","","","",""
"li-4355961036","linkedin","https://www.linkedin.com/jobs/view/4355961036","","(Senior) SAP S/4HANA Consultant (m/w/d) - Finance","Optimus Search","Bavaria, Germany","2026-01-26","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/optimus-search","","","","","","","","","","","",""
"li-4193256520","linkedin","https://www.linkedin.com/jobs/view/4193256520","","Senior Consultant SAP IS-U Abrechnung/Fakturierung (all genders)","adesso business consulting AG","Nuremberg, Bavaria, Germany","2026-01-26","","","","","","",False,"","","","","","","https://de.linkedin.com/company/adesso-business-consulting-ag","","","","","","","","","","","",""
"li-4193252889","linkedin","https://www.linkedin.com/jobs/view/4193252889","","Senior Consultant SAP AMS SuccessFactors (all genders)","adesso business consulting AG","Nuremberg, Bavaria, Germany","2026-01-25","","","","","","",False,"","","","","","","https://de.linkedin.com/company/adesso-business-consulting-ag","","","","","","","","","","","",""
"li-4350965505","linkedin","https://www.linkedin.com/jobs/view/4350965505","","SAP IS-Retail & CAR Consultant (with S/4HANA Fashion) (m/w/d)","Infosys","Erlangen, Bavaria, Germany","2026-01-24","","","","","","",False,"","","","","","","https://in.linkedin.com/company/infosys","","","","","","","","","","","",""
"li-4321330798","linkedin","https://www.linkedin.com/jobs/view/4321330798","","SAP ABAP-Entwickler (m/w/d)","LorenzInformatik - We love IT","","2026-01-23","","","","","","",False,"","","","","","","https://de.linkedin.com/company/lorenz-informatik","","","","","","","","","","","",""
"li-4355392712","linkedin","https://www.linkedin.com/jobs/view/4355392712","","SAP TM Consultant","Whitehall Resources","Bavaria, Germany","2026-01-23","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/whitehall-resources","","","","","","","","","","","",""
"li-4345877234","linkedin","https://www.linkedin.com/jobs/view/4345877234","","SAP Ariba Functional Consultant (all gender)","ALTEN Germany","Erlangen, Bavaria, Germany","2026-01-23","","","","","","",False,"","","","","","","https://de.linkedin.com/company/altengermany","","","","","","","","","","","",""
"li-4362575684","linkedin","https://www.linkedin.com/jobs/view/4362575684","","SAP CO Inhouse Consultant (m/w/d)","STÄUBLI","Bayreuth, Bavaria, Germany","2026-01-22","","","","","","",False,"","","","","","","https://ch.linkedin.com/company/staubli","","","","","","","","","","","",""
